model,event_id,forecast_mean,outcome,brier
r1-distill-qwen-7b,box_2024_2b,0.0,0.0,0.0
r1-distill-qwen-7b,box_2024_500m,0.5,1.0,0.25
r1-distill-qwen-7b,bp_2017_lalaland,0.5,0.0,0.25
r1-distill-qwen-7b,bp_2017_moonlight,0.5,1.0,0.25
r1-distill-qwen-7b,bp_2024_anatomy,0.5,0.0,0.25
r1-distill-qwen-7b,bp_2024_oppenheimer,0.5,1.0,0.25
r1-distill-qwen-7b,braz_2018_bolso,0.5,1.0,0.25
r1-distill-qwen-7b,braz_2018_haddad,0.5,0.0,0.25
r1-distill-qwen-7b,braz_2018_margin_15,0.5,0.0,0.25
r1-distill-qwen-7b,braz_2018_margin_25,0.5,0.0,0.25
r1-distill-qwen-7b,braz_2018_margin_3,0.5,1.0,0.25
r1-distill-qwen-7b,braz_2018_margin_8,0.5,1.0,0.25
r1-distill-qwen-7b,cake_2018_baker,0.0,1.0,1.0
r1-distill-qwen-7b,cake_2018_couple,0.0,0.0,0.0
r1-distill-qwen-7b,carp_2018_no_warrant,0.5,0.0,0.25
r1-distill-qwen-7b,carp_2018_warrant,0.5,1.0,0.25
r1-distill-qwen-7b,cat_legal_no_recognition,0.5,1.0,0.25
r1-distill-qwen-7b,cat_legal_yes,0.5,0.0,0.25
r1-distill-qwen-7b,conj_amlo_AND_bolso,0.5,1.0,0.25
r1-distill-qwen-7b,conj_astros_AND_patriots,0.5,0.0,0.25
r1-distill-qwen-7b,conj_bolso_AND_haddad,0.5,0.0,0.25
r1-distill-qwen-7b,conj_btc20k_AND_dow25k,0.5,0.0,0.25
r1-distill-qwen-7b,conj_btc5k_AND_eth500,0.5,1.0,0.25
r1-distill-qwen-7b,conj_comey_AND_mueller,0.0,1.0,1.0
r1-distill-qwen-7b,conj_doug_AND_eagles,0.5,1.0,0.25
r1-distill-qwen-7b,conj_eclipse_AND_cassini,0.5,1.0,0.25
r1-distill-qwen-7b,conj_eth1k_AND_btc20k,0.5,0.0,0.25
r1-distill-qwen-7b,conj_eth500_AND_btc5k,0.5,1.0,0.25
r1-distill-qwen-7b,conj_eth700_AND_btc10k,0.5,1.0,0.25
r1-distill-qwen-7b,conj_federer17_AND_djok18,0.5,1.0,0.25
r1-distill-qwen-7b,conj_france_wc_AND_eagles_sb_2018,0.02,1.0,0.9603999999999999
r1-distill-qwen-7b,conj_france_wc_AND_macron,0.5,1.0,0.25
r1-distill-qwen-7b,conj_harvey_AND_irma,0.04,1.0,0.9216
r1-distill-qwen-7b,conj_kim_AND_iran,0.5,1.0,0.25
r1-distill-qwen-7b,conj_liverpool_AND_real_ucl,0.5,0.0,0.25
r1-distill-qwen-7b,conj_macron_AND_cdu_2017,0.5,1.0,0.25
r1-distill-qwen-7b,conj_macron_AND_pats,0.5,0.0,0.25
r1-distill-qwen-7b,conj_milei_AND_trump2024,0.5,1.0,0.25
r1-distill-qwen-7b,conj_milei_AND_uk_labour,0.5,1.0,0.25
r1-distill-qwen-7b,conj_nk_AND_catalonia,0.5,1.0,0.25
r1-distill-qwen-7b,conj_nk_AND_iran,0.5,1.0,0.25
r1-distill-qwen-7b,conj_tax_AND_doug,0.5,1.0,0.25
r1-distill-qwen-7b,conj_tess_AND_kim,0.5,1.0,0.25
r1-distill-qwen-7b,conj_trump2024_AND_eo_signed_2017,0.5,1.0,0.25
r1-distill-qwen-7b,conj_trump2024_AND_uk_labour,0.5,1.0,0.25
r1-distill-qwen-7b,conj_trump_AND_harris_2024,0.5,0.0,0.25
r1-distill-qwen-7b,conj_warriors_2017_AND_2018,0.5,1.0,0.25
r1-distill-qwen-7b,cpi_2017_above_1,0.5,1.0,0.25
r1-distill-qwen-7b,cpi_2017_above_2,0.5,1.0,0.25
r1-distill-qwen-7b,cpi_2017_above_3,0.5,0.0,0.25
r1-distill-qwen-7b,cpi_2017_above_4,0.5,0.0,0.25
r1-distill-qwen-7b,czech_2017_ano,0.05000000000000001,1.0,0.9025
r1-distill-qwen-7b,czech_2017_civic,0.5,0.0,0.25
r1-distill-qwen-7b,dow_close_20k_eoy_2017,0.5,1.0,0.25
r1-distill-qwen-7b,dow_close_22k_eoy_2017,0.5,1.0,0.25
r1-distill-qwen-7b,dow_close_23k_eoy_2017,0.5,1.0,0.25
r1-distill-qwen-7b,dow_close_24k_eoy_2017,0.5,1.0,0.25
r1-distill-qwen-7b,dow_close_25k_eoy_2017,0.0,0.0,0.0
r1-distill-qwen-7b,eagles_wins_atleast_1_2017,0.5,1.0,0.25
r1-distill-qwen-7b,eth_above_1000_eoy_2017,0.5,0.0,0.25
r1-distill-qwen-7b,eth_above_200_eoy_2017,0.5,1.0,0.25
r1-distill-qwen-7b,eth_above_300_eoy_2017,0.5,1.0,0.25
r1-distill-qwen-7b,eth_above_500_eoy_2017,0.5,1.0,0.25
r1-distill-qwen-7b,eth_above_700_eoy_2017,0.5,1.0,0.25
r1-distill-qwen-7b,fo_2017_nadal,0.5,1.0,0.25
r1-distill-qwen-7b,fo_2017_wawrinka,0.5,0.0,0.25
r1-distill-qwen-7b,fr_2024_nfp_seats,0.5,1.0,0.25
r1-distill-qwen-7b,fr_2024_rn_seats,0.0,0.0,0.0
r1-distill-qwen-7b,fr_pres_2017_margin_10,0.5,1.0,0.25
r1-distill-qwen-7b,fr_pres_2017_margin_20,0.5,1.0,0.25
r1-distill-qwen-7b,fr_pres_2017_margin_3,0.5,1.0,0.25
r1-distill-qwen-7b,fr_pres_2017_margin_35,0.5,0.0,0.25
r1-distill-qwen-7b,france_wc2018_advances_group,0.5,1.0,0.25
r1-distill-qwen-7b,ftse_8000_no,1.0,1.0,0.0
r1-distill-qwen-7b,ftse_8000_yes,1.0,0.0,1.0
r1-distill-qwen-7b,german_2017_cdu,0.5,1.0,0.25
r1-distill-qwen-7b,german_2017_spd,0.5,0.0,0.25
r1-distill-qwen-7b,hurricane_atl_2017_atleast_10,0.2,1.0,0.6400000000000001
r1-distill-qwen-7b,hurricane_atl_2017_atleast_13,0.2,1.0,0.6400000000000001
r1-distill-qwen-7b,hurricane_atl_2017_atleast_16,0.2,1.0,0.6400000000000001
r1-distill-qwen-7b,hurricane_atl_2017_atleast_19,0.164,0.0,0.026896000000000003
r1-distill-qwen-7b,italian_2018_centerright,0.5,1.0,0.25
r1-distill-qwen-7b,italian_2018_m5s,0.0,0.0,0.0
r1-distill-qwen-7b,italy_qualifies_wc2018,0.5,0.0,0.25
r1-distill-qwen-7b,janus_2018_def,0.5,0.0,0.25
r1-distill-qwen-7b,janus_2018_pl,0.5,1.0,0.25
r1-distill-qwen-7b,kenya_2017_kenyatta,0.5,1.0,0.25
r1-distill-qwen-7b,kenya_2017_odinga,0.5,0.0,0.25
r1-distill-qwen-7b,ltc_300_no,0.3,0.0,0.09
r1-distill-qwen-7b,ltc_300_yes,0.5,1.0,0.25
r1-distill-qwen-7b,macron_runoff_candidate_2017,0.5,1.0,0.25
r1-distill-qwen-7b,mex_2018_amlo,0.5,1.0,0.25
r1-distill-qwen-7b,mex_2018_anaya,0.5,0.0,0.25
r1-distill-qwen-7b,mex_2018_margin_15,0.5,1.0,0.25
r1-distill-qwen-7b,mex_2018_margin_25,0.5,1.0,0.25
r1-distill-qwen-7b,mex_2018_margin_40,0.5,0.0,0.25
r1-distill-qwen-7b,mex_2018_margin_5,0.5,1.0,0.25
r1-distill-qwen-7b,mueller_continues_eoy_2018,0.5,1.0,0.25
r1-distill-qwen-7b,nba2017_games_4,0.2,1.0,0.6400000000000001
r1-distill-qwen-7b,nba2017_games_4_sweep,0.2,0.0,0.04000000000000001
r1-distill-qwen-7b,nba2017_games_4_sweep_strict,0.2,0.0,0.04000000000000001
r1-distill-qwen-7b,nba2017_games_5,0.2,1.0,0.6400000000000001
r1-distill-qwen-7b,nba_2017_cavs,0.5,0.0,0.25
r1-distill-qwen-7b,nba_2017_gsw,0.5,1.0,0.25
r1-distill-qwen-7b,nba_finals_2017_cavs,0.5,0.0,0.25
r1-distill-qwen-7b,nba_finals_2017_warriors,0.5,1.0,0.25
r1-distill-qwen-7b,nba_finals_2018_cavs,0.5,0.0,0.25
r1-distill-qwen-7b,nba_finals_2018_warriors,0.5,1.0,0.25
r1-distill-qwen-7b,nba_mvp_2018_harden,0.02,1.0,0.9603999999999999
r1-distill-qwen-7b,nba_mvp_2018_lebron,0.5,0.0,0.25
r1-distill-qwen-7b,nfl_mvp_2017_brady,0.5,1.0,0.25
r1-distill-qwen-7b,nfl_mvp_2017_other_qb,0.5,0.0,0.25
r1-distill-qwen-7b,nfl_mvp_2017_wentz,0.5,0.0,0.25
r1-distill-qwen-7b,nfl_mvp_2018_mahomes,0.5,1.0,0.25
r1-distill-qwen-7b,nfl_mvp_2018_other_qb,0.5,0.0,0.25
r1-distill-qwen-7b,nhl_2017_pens,0.5,1.0,0.25
r1-distill-qwen-7b,nhl_2017_preds,0.5,0.0,0.25
r1-distill-qwen-7b,nhl_2018_caps,0.5,1.0,0.25
r1-distill-qwen-7b,nhl_2018_vgk,0.5,0.0,0.25
r1-distill-qwen-7b,nl_2017_pvv,0.5,0.0,0.25
r1-distill-qwen-7b,nl_2017_vvd,0.5,1.0,0.25
r1-distill-qwen-7b,no_2017_conservative,0.5,0.0,0.25
r1-distill-qwen-7b,no_2017_labour,0.5,1.0,0.25
r1-distill-qwen-7b,nobecon_2017_shiller,0.5,0.0,0.25
r1-distill-qwen-7b,nobecon_2017_thaler,0.5,1.0,0.25
r1-distill-qwen-7b,nobecon_2018_acemoglu,0.5,0.0,0.25
r1-distill-qwen-7b,nobecon_2018_nordhaus,0.02,1.0,0.9603999999999999
r1-distill-qwen-7b,noblit_2017_atwood,0.5,0.0,0.25
r1-distill-qwen-7b,noblit_2017_ishiguro,0.5,1.0,0.25
r1-distill-qwen-7b,nobpeace_2024_hidankyo,0.5,1.0,0.25
r1-distill-qwen-7b,nobpeace_2024_unrwa,0.5,0.0,0.25
r1-distill-qwen-7b,opp_noms_11,0.5,1.0,0.25
r1-distill-qwen-7b,opp_noms_14,0.5,0.0,0.25
r1-distill-qwen-7b,opp_noms_5,0.5,1.0,0.25
r1-distill-qwen-7b,opp_noms_8,0.5,1.0,0.25
r1-distill-qwen-7b,oscar_bp_2018_shapeofwater,0.5,1.0,0.25
r1-distill-qwen-7b,oscar_bp_2018_threebillboards,0.5,0.0,0.25
r1-distill-qwen-7b,pak_2018_pmln,0.5,0.0,0.25
r1-distill-qwen-7b,pak_2018_pti,0.5,1.0,0.25
r1-distill-qwen-7b,paspa_2018_strike,0.5,1.0,0.25
r1-distill-qwen-7b,paspa_2018_uphold,0.5,0.0,0.25
r1-distill-qwen-7b,patriots_reach_sblii,0.5,1.0,0.25
r1-distill-qwen-7b,real_madrid_ucl2018_reaches_final,0.2,1.0,0.6400000000000001
r1-distill-qwen-7b,rockets_2018_wins_45,0.5,1.0,0.25
r1-distill-qwen-7b,rockets_2018_wins_55,0.5,1.0,0.25
r1-distill-qwen-7b,rockets_2018_wins_60,0.5,1.0,0.25
r1-distill-qwen-7b,rockets_2018_wins_70,0.5,0.0,0.25
r1-distill-qwen-7b,sb_lii_coin_eagles,0.5,1.0,0.25
r1-distill-qwen-7b,sb_lii_coin_pats,0.5,0.0,0.25
r1-distill-qwen-7b,sb_lviii_49ers,0.04,0.0,0.0016
r1-distill-qwen-7b,sb_lviii_chiefs,0.5,1.0,0.25
r1-distill-qwen-7b,sblii_margin_14,0.5,0.0,0.25
r1-distill-qwen-7b,sblii_margin_21,0.5,0.0,0.25
r1-distill-qwen-7b,sblii_margin_3,0.5,1.0,0.25
r1-distill-qwen-7b,sblii_margin_7,0.5,1.0,0.25
r1-distill-qwen-7b,sblviii_margin_1,0.5,1.0,0.25
r1-distill-qwen-7b,sblviii_margin_14,0.5,0.0,0.25
r1-distill-qwen-7b,sblviii_margin_3,0.5,1.0,0.25
r1-distill-qwen-7b,sblviii_margin_7,0.5,0.0,0.25
r1-distill-qwen-7b,scf_2017_pens,0.5,1.0,0.25
r1-distill-qwen-7b,scf_2017_preds,0.5,0.0,0.25
r1-distill-qwen-7b,sp_2700_no,0.14,1.0,0.7395999999999999
r1-distill-qwen-7b,sp_2700_yes,0.10000000000000002,0.0,0.010000000000000004
r1-distill-qwen-7b,sw_2018_sd_largest,0.5,0.0,0.25
r1-distill-qwen-7b,sw_2018_socdem_largest,0.5,1.0,0.25
r1-distill-qwen-7b,sw_noms_11,0.5,1.0,0.25
r1-distill-qwen-7b,sw_noms_14,0.5,0.0,0.25
r1-distill-qwen-7b,sw_noms_5,0.5,1.0,0.25
r1-distill-qwen-7b,sw_noms_8,0.5,1.0,0.25
r1-distill-qwen-7b,treas_3pct_no,0.7999999999999999,0.0,0.6399999999999999
r1-distill-qwen-7b,treas_3pct_yes,0.28,1.0,0.5184
r1-distill-qwen-7b,trump_remains_president_eoy_2018,0.5,1.0,0.25
r1-distill-qwen-7b,trump_signs_eo_2017,0.5,1.0,0.25
r1-distill-qwen-7b,trumphi_2018_strike,0.5,0.0,0.25
r1-distill-qwen-7b,trumphi_2018_uphold,0.0,1.0,1.0
r1-distill-qwen-7b,ucl_2024_dortmund,0.5,0.0,0.25
r1-distill-qwen-7b,ucl_2024_real,0.5,1.0,0.25
r1-distill-qwen-7b,ucl_final_2017_juve,0.08,0.0,0.0064
r1-distill-qwen-7b,ucl_final_2017_real,0.5,1.0,0.25
r1-distill-qwen-7b,ue_2017_above_3,0.5,1.0,0.25
r1-distill-qwen-7b,ue_2017_above_4,0.5,1.0,0.25
r1-distill-qwen-7b,ue_2017_above_5,0.5,0.0,0.25
r1-distill-qwen-7b,ue_2017_above_6,0.5,0.0,0.25
r1-distill-qwen-7b,uk_2024_conservative,0.5,0.0,0.25
r1-distill-qwen-7b,uk_2024_labour,0.5,1.0,0.25
r1-distill-qwen-7b,uk_snap_2017_con_majority,0.5,0.0,0.25
r1-distill-qwen-7b,uk_snap_2017_lab_majority,0.5,0.0,0.25
r1-distill-qwen-7b,us_2024_harris,0.5,0.0,0.25
r1-distill-qwen-7b,us_2024_margin_neg5,0.5,1.0,0.25
r1-distill-qwen-7b,us_2024_margin_pos10,0.5,0.0,0.25
r1-distill-qwen-7b,us_2024_margin_pos2,0.5,0.0,0.25
r1-distill-qwen-7b,us_2024_margin_pos5,0.5,0.0,0.25
r1-distill-qwen-7b,us_2024_trump,0.5,1.0,0.25
r1-distill-qwen-7b,usopen_2017_anderson,0.5,0.0,0.25
r1-distill-qwen-7b,usopen_2017_nadal,0.5,1.0,0.25
r1-distill-qwen-7b,wc_final_2018_croatia,0.02,0.0,0.0004
r1-distill-qwen-7b,wc_final_2018_france,0.02,1.0,0.9603999999999999
r1-distill-qwen-7b,wcfinal_2018_goals_2,0.14,1.0,0.7395999999999999
r1-distill-qwen-7b,wcfinal_2018_goals_4,0.20000000000000004,1.0,0.6399999999999999
r1-distill-qwen-7b,wcfinal_2018_goals_6,0.14,1.0,0.7395999999999999
r1-distill-qwen-7b,wcfinal_2018_goals_8,0.2,0.0,0.04000000000000001
r1-distill-qwen-7b,wimb_2017_cilic,0.5,0.0,0.25
r1-distill-qwen-7b,wimb_2017_federer,0.5,1.0,0.25
r1-distill-qwen-7b,wimb_2018_kerber,0.5,1.0,0.25
r1-distill-qwen-7b,wimb_2018_serena,0.02,0.0,0.0004
r1-distill-qwen-7b,wimbledon_2017_cilic,0.5,0.0,0.25
r1-distill-qwen-7b,wimbledon_2017_federer,0.5,1.0,0.25
r1-distill-qwen-7b,wimbledon_2018_anderson,0.02,0.0,0.0004
r1-distill-qwen-7b,wimbledon_2018_djokovic,0.5,1.0,0.25
r1-distill-qwen-7b,ws_2018_dodgers,0.0,0.0,0.0
r1-distill-qwen-7b,ws_2018_redsox,0.5,1.0,0.25
r1-distill-qwen-7b,ws_2023_dbacks,0.5,0.0,0.25
r1-distill-qwen-7b,ws_2023_rangers,0.5,1.0,0.25
r1-distill-qwen-7b,ws_2024_dodgers,0.5,1.0,0.25
r1-distill-qwen-7b,ws_2024_yankees,0.5,0.0,0.25
