model,event_id,forecast_mean,outcome,brier
claude-sonnet-4-6,cpi_2017_above_1,0.9700000000000001,1.0,0.000899999999999995
claude-sonnet-4-6,cpi_2017_above_2,0.82,1.0,0.03240000000000002
claude-sonnet-4-6,cpi_2017_above_3,0.06300000000000001,0.0,0.003969000000000002
claude-sonnet-4-6,cpi_2017_above_4,0.040999999999999995,0.0,0.0016809999999999996
claude-sonnet-4-6,czech_2017_ano,0.931,1.0,0.0047609999999999935
claude-sonnet-4-6,czech_2017_civic,0.075,0.0,0.005625
claude-sonnet-4-6,dow_close_20k_eoy_2017,0.9700000000000001,1.0,0.000899999999999995
claude-sonnet-4-6,dow_close_22k_eoy_2017,0.9559999999999998,1.0,0.0019360000000000132
claude-sonnet-4-6,dow_close_23k_eoy_2017,0.859,1.0,0.019881000000000003
claude-sonnet-4-6,dow_close_24k_eoy_2017,0.75,1.0,0.0625
claude-sonnet-4-6,dow_close_25k_eoy_2017,0.637,0.0,0.405769
claude-sonnet-4-6,eagles_wins_atleast_1_2017,0.974,1.0,0.0006760000000000013
claude-sonnet-4-6,eth_above_1000_eoy_2017,0.8230000000000001,0.0,0.6773290000000001
claude-sonnet-4-6,eth_above_200_eoy_2017,0.9700000000000001,1.0,0.000899999999999995
claude-sonnet-4-6,eth_above_300_eoy_2017,0.9700000000000001,1.0,0.000899999999999995
claude-sonnet-4-6,eth_above_500_eoy_2017,0.916,1.0,0.007055999999999994
claude-sonnet-4-6,eth_above_700_eoy_2017,0.85,1.0,0.022500000000000006
claude-sonnet-4-6,fo_2017_nadal,0.85,1.0,0.022500000000000006
claude-sonnet-4-6,fo_2017_wawrinka,0.29999999999999993,0.0,0.08999999999999996
claude-sonnet-4-6,fr_2024_nfp_seats,0.556,1.0,0.19713599999999995
claude-sonnet-4-6,fr_2024_rn_seats,0.35,0.0,0.12249999999999998
claude-sonnet-4-6,fr_pres_2017_margin_10,0.9559999999999998,1.0,0.0019360000000000132
claude-sonnet-4-6,fr_pres_2017_margin_20,0.75,1.0,0.0625
claude-sonnet-4-6,fr_pres_2017_margin_3,0.9810000000000001,1.0,0.0003609999999999964
claude-sonnet-4-6,fr_pres_2017_margin_35,0.6248999999999999,0.0,0.3905000099999999
claude-sonnet-4-6,france_wc2018_advances_group,0.9479999999999998,1.0,0.0027040000000000163
claude-sonnet-4-6,ftse_8000_no,1.0,1.0,0.0
claude-sonnet-4-6,ftse_8000_yes,0.718,0.0,0.515524
claude-sonnet-4-6,german_2017_cdu,0.85,1.0,0.022500000000000006
claude-sonnet-4-6,german_2017_spd,0.15599999999999997,0.0,0.02433599999999999
claude-sonnet-4-6,hurricane_atl_2017_atleast_10,0.9700000000000001,1.0,0.000899999999999995
claude-sonnet-4-6,hurricane_atl_2017_atleast_13,0.9499999999999998,1.0,0.0025000000000000157
claude-sonnet-4-6,hurricane_atl_2017_atleast_16,0.914,1.0,0.007395999999999994
claude-sonnet-4-6,hurricane_atl_2017_atleast_19,0.72,0.0,0.5184
claude-sonnet-4-6,italian_2018_centerright,0.6579999999999999,1.0,0.11696400000000005
claude-sonnet-4-6,italian_2018_m5s,0.321,0.0,0.10304100000000001
claude-sonnet-4-6,italy_qualifies_wc2018,0.5,0.0,0.25
claude-sonnet-4-6,janus_2018_def,0.052000000000000005,0.0,0.0027040000000000007
claude-sonnet-4-6,janus_2018_pl,0.9339999999999999,1.0,0.0043560000000000074
claude-sonnet-4-6,kenya_2017_kenyatta,0.8230000000000001,1.0,0.031328999999999975
claude-sonnet-4-6,kenya_2017_odinga,0.049999999999999996,0.0,0.0024999999999999996
claude-sonnet-4-6,ltc_300_no,0.5,0.0,0.25
claude-sonnet-4-6,ltc_300_yes,0.35,1.0,0.42250000000000004
claude-sonnet-4-6,macron_runoff_candidate_2017,0.85,1.0,0.022500000000000006
claude-sonnet-4-6,mex_2018_amlo,0.825,1.0,0.030625000000000017
claude-sonnet-4-6,mex_2018_anaya,0.146,0.0,0.021315999999999998
claude-sonnet-4-6,mex_2018_margin_15,0.72,1.0,0.07840000000000001
claude-sonnet-4-6,mex_2018_margin_25,0.72,1.0,0.07840000000000001
claude-sonnet-4-6,mex_2018_margin_40,0.627,0.0,0.393129
claude-sonnet-4-6,mex_2018_margin_5,0.85,1.0,0.022500000000000006
claude-sonnet-4-6,mueller_continues_eoy_2018,0.542,1.0,0.20976399999999998
claude-sonnet-4-6,nba2017_games_4,1.0,1.0,0.0
claude-sonnet-4-6,nba2017_games_4_sweep,0.55,0.0,0.30250000000000005
claude-sonnet-4-6,nba2017_games_4_sweep_strict,0.646,0.0,0.417316
claude-sonnet-4-6,nba2017_games_5,0.655,1.0,0.11902499999999998
claude-sonnet-4-6,nba_2017_cavs,0.201,0.0,0.040401000000000006
claude-sonnet-4-6,nba_2017_gsw,0.8099999999999999,1.0,0.03610000000000002
claude-sonnet-4-6,nba_finals_2017_cavs,0.196,0.0,0.038416000000000006
claude-sonnet-4-6,nba_finals_2017_warriors,0.821,1.0,0.032041000000000014
claude-sonnet-4-6,nba_finals_2018_cavs,0.09,0.0,0.0081
claude-sonnet-4-6,nba_finals_2018_warriors,0.72,1.0,0.07840000000000001
claude-sonnet-4-6,nba_mvp_2018_harden,0.5549999999999999,1.0,0.19802500000000006
claude-sonnet-4-6,nba_mvp_2018_lebron,0.06900000000000002,0.0,0.004761000000000003
claude-sonnet-4-6,nfl_mvp_2017_brady,0.32999999999999996,1.0,0.4489000000000001
claude-sonnet-4-6,nfl_mvp_2017_other_qb,0.85,0.0,0.7224999999999999
claude-sonnet-4-6,nfl_mvp_2017_wentz,0.05,0.0,0.0025000000000000005
claude-sonnet-4-6,nfl_mvp_2018_mahomes,0.85,1.0,0.022500000000000006
claude-sonnet-4-6,nfl_mvp_2018_other_qb,0.5,0.0,0.25
claude-sonnet-4-6,nhl_2017_pens,0.8949999999999999,1.0,0.01102500000000002
claude-sonnet-4-6,nhl_2017_preds,0.18,0.0,0.0324
claude-sonnet-4-6,nhl_2018_caps,0.72,1.0,0.07840000000000001
claude-sonnet-4-6,nhl_2018_vgk,0.182,0.0,0.033124
claude-sonnet-4-6,nl_2017_pvv,0.22000000000000003,0.0,0.04840000000000001
claude-sonnet-4-6,nl_2017_vvd,0.584,1.0,0.17305600000000004
claude-sonnet-4-6,no_2017_conservative,0.31499999999999995,0.0,0.09922499999999997
claude-sonnet-4-6,no_2017_labour,0.418,1.0,0.3387240000000001
claude-sonnet-4-6,nobecon_2017_shiller,0.05,0.0,0.0025000000000000005
claude-sonnet-4-6,nobecon_2017_thaler,0.05600000000000001,1.0,0.8911359999999999
claude-sonnet-4-6,nobecon_2018_acemoglu,0.045,0.0,0.002025
claude-sonnet-4-6,nobecon_2018_nordhaus,0.062,1.0,0.8798439999999998
claude-sonnet-4-6,noblit_2017_atwood,0.05,0.0,0.0025000000000000005
claude-sonnet-4-6,noblit_2017_ishiguro,0.07000000000000002,1.0,0.8648999999999999
claude-sonnet-4-6,nobpeace_2024_hidankyo,0.49400000000000005,1.0,0.256036
claude-sonnet-4-6,nobpeace_2024_unrwa,0.031000000000000007,0.0,0.0009610000000000004
claude-sonnet-4-6,opp_noms_11,0.72,1.0,0.07840000000000001
claude-sonnet-4-6,opp_noms_14,0.371,0.0,0.13764099999999999
claude-sonnet-4-6,opp_noms_5,0.9710000000000001,1.0,0.0008409999999999951
claude-sonnet-4-6,opp_noms_8,0.9599999999999997,1.0,0.0016000000000000207
claude-sonnet-4-6,oscar_bp_2018_shapeofwater,0.598,1.0,0.16160400000000003
claude-sonnet-4-6,oscar_bp_2018_threebillboards,0.06300000000000001,0.0,0.003969000000000002
claude-sonnet-4-6,pak_2018_pmln,0.277,0.0,0.07672900000000002
claude-sonnet-4-6,pak_2018_pti,0.541,1.0,0.21068099999999998
claude-sonnet-4-6,paspa_2018_strike,0.9499999999999998,1.0,0.0025000000000000157
claude-sonnet-4-6,paspa_2018_uphold,0.05,0.0,0.0025000000000000005
claude-sonnet-4-6,patriots_reach_sblii,0.3788888888888889,1.0,0.3857790123456791
claude-sonnet-4-6,real_madrid_ucl2018_reaches_final,0.8230000000000001,1.0,0.031328999999999975
claude-sonnet-4-6,rockets_2018_wins_45,0.93,1.0,0.004899999999999993
claude-sonnet-4-6,rockets_2018_wins_55,0.6849999999999999,1.0,0.09922500000000004
claude-sonnet-4-6,rockets_2018_wins_60,0.6500000000000001,1.0,0.1224999999999999
claude-sonnet-4-6,rockets_2018_wins_70,0.052000000000000005,0.0,0.0027040000000000007
claude-sonnet-4-6,sb_lii_coin_eagles,0.5,1.0,0.25
claude-sonnet-4-6,sb_lii_coin_pats,0.5,0.0,0.25
claude-sonnet-4-6,sb_lviii_49ers,0.4630000000000001,0.0,0.21436900000000006
claude-sonnet-4-6,sb_lviii_chiefs,0.619,1.0,0.145161
claude-sonnet-4-6,sblii_margin_14,0.41,0.0,0.16809999999999997
claude-sonnet-4-6,sblii_margin_21,0.29400000000000004,0.0,0.08643600000000003
claude-sonnet-4-6,sblii_margin_3,0.663,1.0,0.11356899999999998
claude-sonnet-4-6,sblii_margin_7,0.446,1.0,0.3069160000000001
claude-sonnet-4-6,sblviii_margin_1,0.99,1.0,0.00010000000000000018
claude-sonnet-4-6,sblviii_margin_14,0.366,0.0,0.133956
claude-sonnet-4-6,sblviii_margin_3,0.6159999999999999,1.0,0.1474560000000001
claude-sonnet-4-6,sblviii_margin_7,0.41,0.0,0.16809999999999997
claude-sonnet-4-6,scf_2017_pens,1.0,1.0,0.0
claude-sonnet-4-6,scf_2017_preds,0.175,0.0,0.030624999999999996
claude-sonnet-4-6,sp_2700_no,0.5,1.0,0.25
claude-sonnet-4-6,sp_2700_yes,0.57,0.0,0.32489999999999997
claude-sonnet-4-6,sw_2018_sd_largest,0.143,0.0,0.020448999999999995
claude-sonnet-4-6,sw_2018_socdem_largest,0.768,1.0,0.05382399999999999
claude-sonnet-4-6,sw_noms_11,0.315,1.0,0.46922500000000006
claude-sonnet-4-6,sw_noms_14,0.12999999999999998,0.0,0.016899999999999995
claude-sonnet-4-6,sw_noms_5,0.9700000000000001,1.0,0.000899999999999995
claude-sonnet-4-6,sw_noms_8,0.8379999999999999,1.0,0.026244000000000045
claude-sonnet-4-6,treas_3pct_no,0.07000000000000002,0.0,0.0049000000000000024
claude-sonnet-4-6,treas_3pct_yes,0.9700000000000001,1.0,0.000899999999999995
claude-sonnet-4-6,trump_remains_president_eoy_2018,0.8230000000000001,1.0,0.031328999999999975
claude-sonnet-4-6,trump_signs_eo_2017,0.99,1.0,0.00010000000000000018
claude-sonnet-4-6,trumphi_2018_strike,0.08800000000000001,0.0,0.007744000000000002
claude-sonnet-4-6,trumphi_2018_uphold,0.8220000000000001,1.0,0.031683999999999976
claude-sonnet-4-6,ucl_2024_dortmund,0.374,0.0,0.139876
claude-sonnet-4-6,ucl_2024_real,0.4600000000000001,1.0,0.2915999999999999
claude-sonnet-4-6,ucl_final_2017_juve,0.175,0.0,0.030624999999999996
claude-sonnet-4-6,ucl_final_2017_real,0.7500000000000001,1.0,0.062499999999999944
claude-sonnet-4-6,ue_2017_above_3,0.9700000000000001,1.0,0.000899999999999995
claude-sonnet-4-6,ue_2017_above_4,0.09,1.0,0.8281000000000001
claude-sonnet-4-6,ue_2017_above_5,0.046,0.0,0.002116
claude-sonnet-4-6,ue_2017_above_6,0.030000000000000006,0.0,0.0009000000000000003
claude-sonnet-4-6,uk_2024_conservative,0.039999999999999994,0.0,0.0015999999999999994
claude-sonnet-4-6,uk_2024_labour,0.974,1.0,0.0006760000000000013
claude-sonnet-4-6,uk_snap_2017_con_majority,0.421,0.0,0.17724099999999998
claude-sonnet-4-6,uk_snap_2017_lab_majority,0.040999999999999995,0.0,0.0016809999999999996
claude-sonnet-4-6,us_2024_harris,0.125,0.0,0.015625
claude-sonnet-4-6,us_2024_margin_neg5,0.388,1.0,0.374544
claude-sonnet-4-6,us_2024_margin_pos10,0.015000000000000003,0.0,0.00022500000000000008
claude-sonnet-4-6,us_2024_margin_pos2,0.123,0.0,0.015129
claude-sonnet-4-6,us_2024_margin_pos5,0.039999999999999994,0.0,0.0015999999999999994
claude-sonnet-4-6,us_2024_trump,0.772,1.0,0.05198399999999999
claude-sonnet-4-6,usopen_2017_anderson,0.14999999999999997,0.0,0.02249999999999999
claude-sonnet-4-6,usopen_2017_nadal,0.606,1.0,0.155236
claude-sonnet-4-6,wc_final_2018_croatia,0.2800000000000001,0.0,0.07840000000000004
claude-sonnet-4-6,wc_final_2018_france,0.514,1.0,0.236196
claude-sonnet-4-6,wcfinal_2018_goals_2,0.9380000000000001,1.0,0.0038439999999999933
claude-sonnet-4-6,wcfinal_2018_goals_4,1.0,1.0,0.0
claude-sonnet-4-6,wcfinal_2018_goals_6,0.5,1.0,0.25
claude-sonnet-4-6,wcfinal_2018_goals_8,0.5,0.0,0.25
claude-sonnet-4-6,wimb_2017_cilic,0.14999999999999997,0.0,0.02249999999999999
claude-sonnet-4-6,wimb_2017_federer,0.72,1.0,0.07840000000000001
claude-sonnet-4-6,wimb_2018_kerber,0.5549999999999999,1.0,0.19802500000000006
claude-sonnet-4-6,wimb_2018_serena,0.31100000000000005,0.0,0.09672100000000003
claude-sonnet-4-6,wimbledon_2017_cilic,0.14999999999999997,0.0,0.02249999999999999
claude-sonnet-4-6,wimbledon_2017_federer,0.728,1.0,0.07398400000000001
claude-sonnet-4-6,wimbledon_2018_anderson,0.14999999999999997,0.0,0.02249999999999999
claude-sonnet-4-6,wimbledon_2018_djokovic,0.72,1.0,0.07840000000000001
claude-sonnet-4-6,ws_2018_dodgers,0.0512,0.0,0.00262144
claude-sonnet-4-6,ws_2018_redsox,0.9649999999999999,1.0,0.00122500000000001
claude-sonnet-4-6,ws_2023_dbacks,0.173,0.0,0.029928999999999997
claude-sonnet-4-6,ws_2023_rangers,0.8629,1.0,0.01879641
claude-sonnet-4-6,ws_2024_dodgers,0.9949999999999999,1.0,2.5000000000001153e-05
claude-sonnet-4-6,ws_2024_yankees,0.07999999999999999,0.0,0.006399999999999998
